Loyalty Number,Flights_Last_3M,Distance_Last_3M,Points_Last_3M,Flight_Frequency,Avg_Distance_Per_Month,Avg_Points_Per_Month,Points_Redeem_Ratio,Flight_Trend_3M,Distance_Trend_3M,Months_Since_Last_Flight,CLV,CLV_Per_Year,Salary,Membership_Age,Cancelled,Gender,Education,Marital Status,Loyalty Card,Enrollment Type
279231,3.0,4065.0,4065.0,1.125,1593.875,1593.875,0.0,-4.0,-9504.0,0.0,9384.65,4692.325,50471.0,1,0,Male,Bachelor,Married,Star,Standard
464606,3.0,2436.0,2436.0,1.7083333333333333,3249.1666666666665,3249.1666666666665,0.0,0.0,0.0,0.0,7429.08,1485.816,,4,0,Female,College,Married,Star,Standard
276484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14962.37,14962.37,,0,0,Male,College,Married,Aurora,Standard
231992,12.0,17088.0,25632.0,4.0,6274.909090909091,9412.363636363636,0.0,6.0,7560.0,0.0,19896.42,19896.42,76119.0,0,0,Male,Bachelor,Married,Star,2018 Promotion
459948,5.0,5353.0,5353.0,1.0416666666666667,1488.9166666666667,1488.9166666666667,0.0,4.0,3692.0,0.0,3238.93,1619.465,82211.0,1,0,Female,Bachelor,Married,Nova,Standard
485283,7.0,10580.0,10580.0,0.7916666666666666,1575.7083333333333,1575.7083333333333,0.0,-2.0,-5947.0,0.0,4072.85,2036.425,102479.0,1,0,Male,Bachelor,Single,Star,Standard
225891,4.0,2517.0,2517.0,1.7083333333333333,2455.2916666666665,2455.2916666666665,0.0,3.0,1614.0,0.0,7582.11,2527.37,79325.0,2,0,Female,Bachelor,Married,Star,Standard
464962,5.0,8245.0,8245.0,1.7916666666666667,2877.75,2877.75,0.0,1.0,4449.0,0.0,23706.11,3386.587142857143,,6,0,Male,College,Single,Nova,Standard
288384,8.0,12512.0,12512.0,1.7916666666666667,2275.5,2275.5,0.0,3.0,3327.0,0.0,36897.8,9224.45,,3,0,Female,College,Single,Nova,Standard
105688,5.0,7832.0,7832.0,1.875,2980.7083333333335,2980.7083333333335,0.0,-3.0,-4956.0,0.0,5507.06,1101.412,,4,0,Female,College,Married,Aurora,Standard
276494,0.0,0.0,0.0,1.625,2295.7083333333335,2295.7083333333335,0.0,-1.0,-1893.0,0.0,5333.04,1333.26,72646.0,3,0,Female,Bachelor,Married,Aurora,Standard
482882,6.0,9866.0,9866.0,1.0833333333333333,1709.4583333333333,1709.4583333333333,0.0,-2.0,74.0,0.0,12840.43,6420.215,,1,0,Female,College,Single,Star,Standard
270969,8.0,14232.0,14232.0,0.5416666666666666,1094.25,1094.25,0.0,4.0,5996.0,0.0,6618.02,6618.02,60347.0,0,0,Female,High School or Below,Married,Nova,Standard
482938,0.0,0.0,0.0,0.16666666666666666,394.3333333333333,394.3333333333333,0.0,0.0,0.0,0.0,3808.12,3808.12,101352.0,0,0,Female,Bachelor,Married,Nova,Standard
496686,0.0,0.0,0.0,0.7916666666666666,1810.25,1810.25,0.0,0.0,0.0,0.0,8663.36,4331.68,81492.0,1,1,Male,Bachelor,Married,Aurora,Standard
290184,0.0,0.0,0.0,0.5416666666666666,775.375,775.375,0.0,0.0,0.0,0.0,2241.46,320.2085714285714,,6,0,Female,College,Single,Star,Standard
485300,6.0,12000.0,12000.0,0.3333333333333333,594.5833333333334,594.5833333333334,0.0,2.0,6946.0,0.0,3653.7,3653.7,86148.0,0,0,Female,Bachelor,Married,Nova,Standard
293343,3.0,4740.0,4740.0,0.125,197.5,197.5,0.0,0.0,0.0,0.0,8110.54,8110.54,58655.0,0,0,Male,Bachelor,Married,Aurora,Standard
307619,10.0,11280.0,11280.0,0.5416666666666666,576.5833333333334,576.5833333333334,0.0,3.0,1666.0,0.0,2727.52,2727.52,86489.0,0,0,Male,Bachelor,Married,Star,Standard
500115,5.0,7267.0,7267.0,0.5416666666666666,824.0,824.0,0.0,-1.0,-2361.0,0.0,7124.2,7124.2,76714.0,0,0,Female,Bachelor,Married,Nova,Standard
307622,4.0,2780.0,2780.0,1.5416666666666667,2134.3333333333335,2134.3333333333335,0.0,-4.0,-9436.0,0.0,4708.2,1569.3999999999999,66905.0,2,0,Male,Bachelor,Married,Nova,Standard
482922,18.0,24312.0,36468.0,6.181818181818182,8174.545454545455,12261.818181818182,0.0,12.0,11868.0,0.0,21205.38,21205.38,50149.0,0,0,Male,Bachelor,Married,Aurora,2018 Promotion
464828,0.0,0.0,0.0,0.2916666666666667,331.9583333333333,331.9583333333333,0.0,0.0,0.0,0.0,8720.46,4360.23,50750.0,1,0,Female,Bachelor,Married,Nova,Standard
226643,1.0,2485.0,2485.0,0.875,1208.6666666666667,1208.6666666666667,0.0,-1.0,-1826.0,0.0,2877.81,1438.905,60350.0,1,0,Male,Bachelor,Divorced,Star,Standard
279408,3.0,2079.0,2079.0,1.75,2390.375,2390.375,0.0,0.0,0.0,0.0,5719.09,1429.7725,88691.0,3,0,Female,Bachelor,Married,Aurora,Standard
464799,3.0,5188.0,5188.0,0.8333333333333334,1352.2083333333333,1352.2083333333333,0.0,0.0,0.0,0.0,3432.96,1716.48,,1,0,Female,College,Married,Nova,Standard
290395,3.0,1542.0,1542.0,1.875,2563.7916666666665,2563.7916666666665,0.0,0.0,-1050.0,0.0,5288.17,1057.634,63094.0,4,0,Male,Bachelor,Married,Nova,Standard
975309,5.0,10385.0,10385.0,1.6666666666666667,2775.6666666666665,2775.6666666666665,0.0,-3.0,-2157.0,0.0,2606.05,372.29285714285714,,6,0,Female,College,Married,Star,Standard
303682,2.0,2388.0,2388.0,1.75,2497.125,2497.125,0.0,-2.0,-1100.0,0.0,5678.05,946.3416666666667,,5,0,Male,College,Married,Aurora,Standard
485330,11.0,17495.0,26242.5,4.2727272727272725,5257.363636363636,7886.045454545455,0.0,-1.0,-3391.0,0.0,5292.2,5292.2,81592.0,0,0,Male,Bachelor,Married,Aurora,2018 Promotion
459971,7.0,10875.0,10875.0,1.5833333333333333,2627.375,2627.375,0.0,4.0,7436.0,0.0,6117.03,2039.01,,2,0,Male,College,Single,Nova,Standard
973524,5.0,9556.0,9556.0,1.6666666666666667,2527.8333333333335,2527.8333333333335,0.0,0.0,0.0,0.0,3135.41,447.9157142857143,72779.0,6,0,Female,Bachelor,Married,Nova,Standard
293496,4.0,7238.0,7238.0,1.3333333333333333,1927.3333333333333,1927.3333333333333,0.0,1.0,2204.0,0.0,3567.5,713.5,,4,0,Female,College,Married,Nova,Standard
288419,3.0,5856.0,5856.0,1.2916666666666667,2238.1666666666665,2238.1666666666665,0.0,0.0,0.0,0.0,4896.27,1632.0900000000001,,2,0,Female,College,Single,Star,Standard
483274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32227.08,8056.77,65078.0,3,1,Female,Bachelor,Married,Aurora,Standard
223018,3.0,4152.0,4152.0,0.125,173.0,173.0,0.0,3.0,4152.0,0.0,5757.44,5757.44,97030.0,0,0,Male,Bachelor,Divorced,Star,Standard
500248,26.0,46852.0,70278.0,8.272727272727273,14431.545454545454,21647.31818181818,0.0,12.0,13212.0,0.0,7092.64,7092.64,57644.0,0,0,Male,Bachelor,Married,Star,2018 Promotion
271043,8.0,12912.0,12912.0,1.75,2574.5416666666665,2574.5416666666665,0.0,-1.0,-1688.0,0.0,6765.8,1353.16,75105.0,4,0,Male,Bachelor,Married,Aurora,Standard
270248,4.0,9628.0,9628.0,1.0416666666666667,1904.7916666666667,1904.7916666666667,0.0,2.0,7808.0,0.0,3382.22,845.555,,3,0,Female,College,Married,Star,Standard
999982,1.0,1884.0,1884.0,0.25,346.7916666666667,346.7916666666667,0.0,-3.0,-1749.0,0.0,2631.56,2631.56,,0,0,Male,College,Married,Star,Standard
303621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.09,444.81800000000004,,4,1,Male,College,Single,Star,Standard
288451,0.0,0.0,0.0,0.16666666666666666,120.04166666666667,120.04166666666667,0.0,0.0,0.0,0.0,5065.94,2532.97,63708.0,1,1,Male,Bachelor,Married,Nova,Standard
464771,0.0,0.0,0.0,0.75,1144.2916666666667,1144.2916666666667,0.0,0.0,0.0,0.0,6259.48,1043.2466666666667,,5,0,Female,College,Married,Aurora,Standard
464959,4.0,7307.0,7307.0,1.0,1580.3333333333333,1580.3333333333333,0.0,2.0,4196.0,0.0,26197.41,13098.705,154475.0,1,0,Female,Doctor,Married,Nova,Standard
459991,10.0,10452.0,15678.0,4.7272727272727275,6775.636363636364,10163.454545454546,0.0,-2.0,-3240.0,0.0,8006.22,8006.22,78565.0,0,0,Female,Bachelor,Married,Star,2018 Promotion
277091,1.0,1412.0,1412.0,1.0416666666666667,1730.25,1730.25,0.0,0.0,0.0,0.0,4960.97,2480.485,150410.0,1,0,Female,Doctor,Married,Aurora,Standard
485383,1.0,1595.0,1595.0,1.75,2513.5,2513.5,0.0,0.0,0.0,0.0,4770.26,1590.0866666666668,,2,0,Male,College,Married,Star,Standard
496668,3.0,2292.0,2292.0,0.125,95.5,95.5,0.0,3.0,2292.0,0.0,8621.17,8621.17,91872.0,0,0,Male,Bachelor,Married,Aurora,Standard
279409,4.0,3610.0,3610.0,1.5833333333333333,2049.25,2049.25,0.0,1.0,-1856.0,0.0,4784.42,1594.8066666666666,,2,0,Female,College,Single,Star,Standard
303934,3.0,4119.0,4119.0,1.3333333333333333,1780.3333333333333,1780.3333333333333,0.0,0.0,0.0,0.0,3644.83,607.4716666666667,92259.0,5,0,Male,Bachelor,Married,Star,Standard
496403,0.0,0.0,0.0,1.0416666666666667,2001.0833333333333,2001.0833333333333,0.0,0.0,0.0,0.0,2844.85,474.14166666666665,90671.0,5,1,Female,Bachelor,Divorced,Nova,Standard
480275,1.0,821.0,821.0,1.5,2315.375,2315.375,0.0,-5.0,-8400.0,0.0,27580.55,9193.516666666666,,2,0,Male,College,Divorced,Nova,Standard
273414,7.0,15749.0,15749.0,1.5416666666666667,2295.5416666666665,2295.5416666666665,0.0,3.0,6285.0,0.0,3013.44,502.24,190674.0,5,0,Male,Doctor,Divorced,Nova,Standard
232022,5.0,6066.0,6066.0,1.25,2008.4166666666667,2008.4166666666667,0.0,-2.0,-2192.0,0.0,8044.87,2011.2175,84147.0,3,0,Male,Bachelor,Married,Nova,Standard
975497,2.0,2591.0,2591.0,1.3333333333333333,1925.25,1925.25,0.0,0.0,0.0,0.0,2615.3,523.0600000000001,50137.0,4,0,Male,Bachelor,Married,Star,Standard
277281,5.0,7972.0,7972.0,1.6666666666666667,2048.5,2048.5,0.0,-1.0,577.0,0.0,7643.07,2547.69,,2,0,Male,College,Married,Star,Standard
998580,4.0,7780.0,7780.0,2.0833333333333335,2811.7083333333335,2811.7083333333335,0.08263719316283254,1.0,2155.0,0.0,9767.94,1627.99,58414.0,5,0,Male,Bachelor,Married,Aurora,Standard
480239,9.0,10698.0,10698.0,2.4583333333333335,2896.0,2896.0,0.0,-1.0,626.0,0.0,2698.01,449.66833333333335,101715.0,5,0,Male,Bachelor,Married,Star,Standard
232137,7.0,8429.0,8429.0,1.5833333333333333,1855.3333333333333,1855.3333333333333,0.0,2.0,4438.0,0.0,9246.22,1849.244,61200.0,4,0,Female,Bachelor,Married,Nova,Standard
227398,2.0,4938.0,4938.0,0.2916666666666667,519.3333333333334,519.3333333333334,0.0,-2.0,-3836.0,0.0,16464.37,16464.37,52220.0,0,0,Male,Bachelor,Married,Aurora,Standard
977676,5.0,6230.0,6230.0,0.20833333333333334,259.5833333333333,259.5833333333333,0.0,5.0,6230.0,0.0,3044.0,3044.0,49816.0,0,0,Male,Bachelor,Single,Nova,Standard
496830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2594.91,2594.91,121020.0,0,0,Female,Master,Married,Star,Standard
500026,5.0,8166.0,8166.0,1.0,1285.0,1285.0,0.0,2.0,5584.0,0.0,2316.8,1158.4,,1,0,Male,College,Married,Star,Standard
279430,5.0,5007.0,5007.0,1.8333333333333333,3018.3333333333335,3018.3333333333335,0.0,-1.0,-2811.0,0.0,4508.86,1502.9533333333331,93211.0,2,0,Female,Bachelor,Married,Nova,Standard
303396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.13,618.0260000000001,49446.0,4,1,Female,Bachelor,Married,Nova,Standard
496482,1.0,621.0,621.0,0.2916666666666667,409.5416666666667,409.5416666666667,0.0,-2.0,-2918.0,0.0,4463.0,4463.0,,0,0,Female,College,Single,Star,Standard
483623,7.0,6080.0,6080.0,1.875,2787.4583333333335,2787.4583333333335,0.0,3.0,1680.0,0.0,7082.83,1770.7075,70916.0,3,0,Female,Bachelor,Divorced,Nova,Standard
482940,3.0,4806.0,4806.0,1.875,3147.5833333333335,3147.5833333333335,0.0,0.0,0.0,0.0,2839.8,473.3,70741.0,5,0,Female,Bachelor,Divorced,Nova,Standard
304528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2495.46,2495.46,51436.0,0,1,Female,Bachelor,Married,Star,Standard
480675,14.0,15954.0,23931.0,3.4545454545454546,6346.363636363636,9519.545454545454,0.0,12.0,14172.0,0.0,5507.24,5507.24,62164.0,0,0,Male,High School or Below,Married,Nova,2018 Promotion
496357,8.0,12286.0,12286.0,1.75,2795.125,2795.125,0.0,0.0,-2496.0,0.0,8382.63,8382.63,101038.0,0,0,Male,Master,Married,Nova,Standard
496820,0.0,0.0,0.0,1.3333333333333333,2134.875,2134.875,0.0,0.0,0.0,0.0,9247.46,1849.4919999999997,102909.0,4,1,Female,Bachelor,Married,Star,Standard
277341,3.0,5235.0,5235.0,0.375,684.625,684.625,0.0,-3.0,-6663.0,0.0,8162.62,4081.31,80305.0,1,0,Male,Bachelor,Married,Nova,Standard
274204,8.0,13679.0,13679.0,1.7083333333333333,2560.9583333333335,2560.9583333333335,0.0,2.0,4734.0,0.0,10952.13,2738.0325,68178.0,3,0,Female,High School or Below,Married,Aurora,Standard
465095,7.0,10776.0,10776.0,0.7916666666666666,1203.0833333333333,1203.0833333333333,0.0,1.0,1509.0,0.0,6692.14,3346.07,78169.0,1,0,Female,Bachelor,Married,Aurora,Standard
485486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3309.12,551.52,84695.0,5,1,Female,Bachelor,Divorced,Nova,Standard
225920,5.0,5575.0,5575.0,1.1666666666666667,1562.75,1562.75,0.0,5.0,5575.0,0.0,10425.99,3475.33,82078.0,2,0,Female,Bachelor,Married,Aurora,Standard
460043,7.0,11437.0,11437.0,1.5833333333333333,2644.8333333333335,2644.8333333333335,0.0,-2.0,-314.0,0.0,5245.68,1049.136,65612.0,4,0,Male,Bachelor,Married,Star,Standard
464385,5.0,7863.0,7863.0,0.7083333333333334,974.875,974.875,0.0,0.0,0.0,0.0,2344.23,1172.115,,1,0,Male,College,Single,Star,Standard
278983,5.0,8702.0,8702.0,1.875,2533.7083333333335,2533.7083333333335,0.0,0.0,3114.0,0.0,13623.62,4541.206666666667,80978.0,2,0,Male,Bachelor,Single,Nova,Standard
307256,5.0,5705.0,5705.0,1.625,1681.0416666666667,1681.0416666666667,0.07676130389064142,5.0,5705.0,0.0,6503.4,929.0571428571428,199894.0,6,0,Female,Doctor,Married,Aurora,Standard
304600,10.0,14610.0,14610.0,2.25,3760.125,3760.125,0.0,1.0,4019.0,0.0,5553.8,1388.45,73909.0,3,0,Male,High School or Below,Married,Aurora,Standard
483198,6.0,4252.0,4252.0,1.4166666666666667,1771.0,1771.0,0.0,-2.0,-8434.0,0.0,8656.4,1442.7333333333333,92909.0,5,0,Male,Bachelor,Married,Nova,Standard
480760,2.0,3420.0,3420.0,1.375,2267.1666666666665,2267.1666666666665,0.0,0.0,0.0,0.0,23295.06,4659.012000000001,95189.0,4,0,Female,Bachelor,Single,Star,Standard
496831,17.0,38011.0,57016.5,2.6363636363636362,5063.545454545455,7595.318181818182,0.014428797349197981,5.0,15979.0,0.0,7294.58,7294.58,87818.0,0,0,Female,Bachelor,Married,Star,2018 Promotion
279468,3.0,4707.0,4707.0,2.1666666666666665,2863.125,2863.125,0.0,2.0,3628.0,0.0,6961.95,3480.975,,1,0,Female,College,Married,Aurora,Standard
464256,10.0,15704.0,15704.0,1.9166666666666667,3022.5,3022.5,0.0,-1.0,-2560.0,0.0,25464.82,12732.41,81765.0,1,0,Male,Master,Single,Aurora,Standard
288500,3.0,4644.0,4644.0,1.4166666666666667,2035.75,2035.75,0.0,0.0,0.0,0.0,7434.68,1858.67,52671.0,3,0,Male,Bachelor,Married,Aurora,Standard
270935,6.0,12146.0,12146.0,2.25,3688.125,3688.125,0.0,1.0,6532.0,0.0,9422.97,1570.495,56870.0,5,0,Female,Bachelor,Married,Nova,Standard
233646,3.0,4776.0,4776.0,1.0833333333333333,1534.2083333333333,1534.2083333333333,0.0,3.0,4776.0,0.0,4815.02,963.0040000000001,,4,0,Male,College,Single,Star,Standard
105063,8.0,11376.0,17064.0,2.4545454545454546,3699.5454545454545,5549.318181818182,0.0,0.0,0.0,0.0,7251.33,7251.33,236405.0,0,0,Male,Doctor,Divorced,Star,2018 Promotion
996984,8.0,15644.0,15644.0,0.5,904.1666666666666,904.1666666666666,0.0,0.0,-292.0,0.0,2780.2,2780.2,176843.0,0,0,Male,Doctor,Divorced,Star,Standard
232203,1.0,1001.0,1001.0,0.5833333333333334,928.3333333333334,928.3333333333334,0.0,1.0,1001.0,0.0,3470.18,1156.7266666666667,101339.0,2,0,Female,Bachelor,Married,Nova,Standard
293137,3.0,2205.0,2205.0,0.25,158.5,158.5,0.0,-3.0,-1599.0,0.0,2589.43,2589.43,68256.0,0,0,Male,Bachelor,Married,Star,Standard
460058,3.0,4070.0,4070.0,1.2083333333333333,1878.5,1878.5,0.0,-2.0,-1957.0,0.0,4755.76,2377.88,84734.0,1,0,Male,Bachelor,Married,Nova,Standard
998061,4.0,6527.0,6527.0,0.16666666666666666,271.9583333333333,271.9583333333333,0.0,2.0,2544.0,0.0,5237.48,5237.48,56460.0,0,0,Female,Bachelor,Married,Nova,Standard
273478,11.0,15150.0,15150.0,1.7916666666666667,2316.5416666666665,2316.5416666666665,0.0,5.0,5130.0,0.0,6503.4,2167.7999999999997,199894.0,2,0,Male,Doctor,Married,Nova,Standard
999788,0.0,0.0,0.0,0.5,970.5833333333334,970.5833333333334,0.0,0.0,0.0,0.0,8409.07,4204.535,56345.0,1,1,Male,Bachelor,Married,Nova,Standard
480200,6.0,4356.0,4356.0,1.9166666666666667,2805.875,2805.875,0.0,1.0,-1710.0,0.0,5932.56,988.7600000000001,67234.0,5,0,Male,Bachelor,Married,Star,Standard
480732,0.0,0.0,0.0,1.5,1627.5,1627.5,0.0,0.0,0.0,0.0,5384.67,1346.1675,86182.0,3,0,Female,Doctor,Married,Aurora,Standard
465170,4.0,8176.0,8176.0,1.0,1724.875,1724.875,0.0,-4.0,-6568.0,0.0,8004.21,4002.105,71427.0,1,0,Male,Bachelor,Married,Nova,Standard
500374,23.0,51628.0,77442.0,5.909090909090909,9876.09090909091,14814.136363636364,0.0,15.0,35580.0,0.0,4770.55,4770.55,59494.0,0,0,Male,High School or Below,Single,Star,2018 Promotion
277145,4.0,5616.0,5616.0,1.3333333333333333,2464.625,2464.625,0.0,-4.0,-8396.0,0.0,7779.59,3889.795,98473.0,1,1,Male,Bachelor,Single,Star,Standard
270266,8.0,11684.0,11684.0,1.2916666666666667,1988.8333333333333,1988.8333333333333,0.0,0.0,0.0,0.0,6535.56,1307.112,,4,0,Male,College,Single,Aurora,Standard
500058,0.0,0.0,0.0,0.5416666666666666,651.7916666666666,651.7916666666666,0.0,0.0,0.0,0.0,2921.49,417.35571428571427,77288.0,6,0,Male,Bachelor,Married,Nova,Standard
496759,6.0,12488.0,12488.0,1.4583333333333333,2034.625,2034.625,0.0,0.0,0.0,0.0,3834.74,1917.37,62158.0,1,0,Male,Bachelor,Single,Nova,Standard
500280,8.0,14212.0,14212.0,1.875,2996.7083333333335,2996.7083333333335,0.0,1.0,1600.0,0.0,2489.75,829.9166666666666,87135.0,2,0,Male,Bachelor,Married,Star,Standard
496371,9.0,10885.0,10885.0,1.625,2681.9583333333335,2681.9583333333335,0.0,1.0,-3320.0,0.0,5457.34,909.5566666666667,101226.0,5,0,Male,Bachelor,Married,Star,Standard
277285,5.0,9001.0,9001.0,1.5416666666666667,2554.5833333333335,2554.5833333333335,0.24197412553905126,2.0,2086.0,0.0,4929.55,821.5916666666667,50663.0,5,0,Male,Bachelor,Married,Star,Standard
304131,4.0,6146.0,6146.0,1.3333333333333333,2092.7916666666665,2092.7916666666665,0.0,0.0,-2115.0,0.0,5260.92,876.82,75886.0,5,0,Male,Bachelor,Married,Nova,Standard
464970,3.0,3872.0,3872.0,0.375,473.9166666666667,473.9166666666667,0.0,1.0,1650.0,0.0,5862.8,2931.4,86877.0,1,0,Female,Bachelor,Married,Nova,Standard
996989,11.0,12383.0,12383.0,1.4583333333333333,2136.375,2136.375,0.0,4.0,4924.0,0.0,2839.57,1419.785,51724.0,1,0,Female,Bachelor,Divorced,Star,Standard
460025,4.0,6900.0,6900.0,1.75,3017.875,3017.875,0.0,-1.0,-1811.0,0.0,2823.5,564.7,49725.0,4,0,Female,Bachelor,Married,Star,Standard
307623,2.0,4932.0,4932.0,2.0833333333333335,3747.5,3747.5,0.0,2.0,4932.0,0.0,14435.67,2062.2385714285715,76456.0,6,0,Female,Bachelor,Married,Aurora,Standard
290362,5.0,7628.0,7628.0,1.4583333333333333,2381.7083333333335,2381.7083333333335,0.11000146864444119,2.0,4226.0,0.0,5279.12,1759.7066666666667,48210.0,2,0,Male,Bachelor,Married,Aurora,Standard
464471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4755.48,951.0959999999999,,4,1,Female,College,Single,Star,Standard
221862,7.0,6815.0,6815.0,2.1666666666666665,3268.25,3268.25,0.0,4.0,2564.0,0.0,2732.61,910.87,63348.0,2,0,Female,Bachelor,Married,Star,Standard
226804,1.0,1363.0,1363.0,0.041666666666666664,56.791666666666664,56.791666666666664,0.0,0.0,0.0,0.0,8160.59,8160.59,236612.0,0,0,Female,Doctor,Divorced,Aurora,Standard
274535,0.0,0.0,0.0,0.75,1280.6666666666667,1280.6666666666667,0.0,0.0,0.0,0.0,21522.95,10761.475,64612.0,1,1,Female,Bachelor,Married,Star,Standard
288491,5.0,6537.0,6537.0,1.2916666666666667,1854.2083333333333,1854.2083333333333,0.0,-2.0,-2034.0,0.0,6712.29,1342.458,64756.0,4,0,Male,Bachelor,Married,Nova,Standard
303573,5.0,7709.0,7709.0,1.9583333333333333,2991.75,2991.75,0.11188692098092642,3.0,5871.0,0.0,8697.79,1242.5414285714287,51142.0,6,0,Female,Bachelor,Married,Nova,Standard
293222,20.0,26624.0,39936.0,2.4545454545454546,3623.181818181818,5434.772727272727,0.0,2.0,5378.0,0.0,5445.37,5445.37,75068.0,0,0,Female,High School or Below,Divorced,Nova,2018 Promotion
459936,0.0,0.0,0.0,1.5833333333333333,2263.7916666666665,2263.7916666666665,0.0,0.0,0.0,0.0,9048.98,2262.245,,3,0,Female,College,Married,Star,Standard
274622,2.0,4878.0,4878.0,0.08333333333333333,203.25,203.25,0.0,0.0,0.0,0.0,2842.03,2842.03,99688.0,0,0,Male,Bachelor,Single,Star,Standard
973070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9880.39,1976.078,58671.0,4,1,Female,Bachelor,Married,Aurora,Standard
464447,2.0,2178.0,2178.0,1.625,1961.625,1961.625,0.0,-2.0,-954.0,0.0,8007.4,1334.5666666666666,,5,0,Male,College,Divorced,Aurora,Standard
278987,8.0,15183.0,15183.0,0.9166666666666666,1567.5833333333333,1567.5833333333333,0.0,3.0,6483.0,0.0,2787.54,1393.77,57464.0,1,0,Male,Bachelor,Married,Nova,Standard
977236,1.0,1220.0,1220.0,0.20833333333333334,182.33333333333334,182.33333333333334,0.0,-3.0,-1936.0,0.0,16301.97,16301.97,100817.0,0,0,Male,Master,Married,Star,Standard
500038,5.0,6799.0,6799.0,1.875,2456.3333333333335,2456.3333333333335,0.0,-1.0,-3929.0,0.0,2864.09,1432.045,,1,0,Male,College,Single,Star,Standard
223081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9915.9,1652.6499999999999,54301.0,5,1,Male,Bachelor,Divorced,Aurora,Standard
975181,3.0,7286.0,7286.0,0.6666666666666666,930.4583333333334,930.4583333333334,0.0,-4.0,-5204.0,0.0,7724.05,3862.025,66290.0,1,0,Female,Bachelor,Single,Nova,Standard
460037,0.0,0.0,0.0,0.9583333333333334,1622.4166666666667,1622.4166666666667,0.0,0.0,0.0,0.0,2847.97,1423.985,102416.0,1,1,Male,Bachelor,Married,Star,Standard
293212,3.0,6651.0,6651.0,1.5416666666666667,2830.25,2830.25,0.0,0.0,0.0,0.0,5107.16,1702.3866666666665,57975.0,2,0,Female,Bachelor,Married,Nova,Standard
464394,2.0,1222.0,1222.0,1.4583333333333333,2453.5833333333335,2453.5833333333335,0.0,-2.0,-3714.0,0.0,37150.83,5307.261428571429,145343.0,6,0,Female,Doctor,Married,Star,Standard
222960,0.0,0.0,0.0,1.5416666666666667,1927.6666666666667,1927.6666666666667,0.0,-2.0,-1320.0,0.0,5207.99,1301.9975,91792.0,3,0,Female,Bachelor,Married,Aurora,Standard
480502,4.0,6800.0,6800.0,1.2083333333333333,1722.25,1722.25,0.0,0.0,0.0,0.0,6696.9,3348.45,73792.0,1,1,Male,Bachelor,Married,Nova,Standard
480203,5.0,4560.0,4560.0,1.9583333333333333,2689.9583333333335,2689.9583333333335,0.0,-1.0,-2550.0,0.0,2831.68,404.5257142857143,83156.0,6,0,Male,Bachelor,Married,Nova,Standard
304445,5.0,11610.0,11610.0,0.7916666666666666,1353.2916666666667,1353.2916666666667,0.043320988717595384,5.0,11610.0,0.0,2300.69,1150.345,120956.0,1,0,Female,Master,Divorced,Star,Standard
482796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8044.87,8044.87,84147.0,0,0,Male,Bachelor,Married,Nova,Standard
293531,6.0,12500.0,12500.0,1.3333333333333333,1899.4166666666667,1899.4166666666667,0.0,2.0,8204.0,0.0,4784.77,2392.385,,1,0,Male,College,Single,Star,Standard
227429,4.0,3320.0,3320.0,2.5416666666666665,3622.9583333333335,3622.9583333333335,0.0,-4.0,-7544.0,0.0,2436.01,406.0016666666667,95907.0,5,0,Male,Bachelor,Married,Star,Standard
290465,6.0,3709.0,3709.0,2.0416666666666665,2886.1666666666665,2886.1666666666665,0.0,4.0,1847.0,0.0,17556.99,2926.1650000000004,58405.0,5,0,Male,Bachelor,Married,Nova,Standard
483436,4.0,5244.0,5244.0,1.5416666666666667,1659.1666666666667,1659.1666666666667,0.0,0.0,0.0,0.0,13770.98,1967.282857142857,75231.0,6,0,Female,Bachelor,Single,Star,Standard
279221,2.0,2898.0,2898.0,1.4583333333333333,2376.5416666666665,2376.5416666666665,0.0,0.0,58.0,0.0,5043.8,1681.2666666666667,58127.0,2,0,Male,Bachelor,Divorced,Nova,Standard
303445,0.0,0.0,0.0,0.20833333333333334,430.5833333333333,430.5833333333333,0.0,-4.0,-9664.0,0.0,16953.08,16953.08,88103.0,0,0,Male,Bachelor,Single,Star,Standard
